country,method,seed,municipality,rho
brazil,zero-shot,0,2606408,0.21765271089517843
brazil,zero-shot,0,2606804,-0.055303778066649996
brazil,zero-shot,0,2607208,-0.2561199118052226
brazil,zero-shot,0,2607604,0.20675721163679844
brazil,zero-shot,0,2607653,-0.3067050938129134
brazil,zero-shot,0,2607752,-0.012330616169626107
brazil,zero-shot,0,2607901,-0.2509544480238032
brazil,zero-shot,0,2608503,0.3255112063352045
brazil,zero-shot,0,2608800,-0.13936478760623297
brazil,zero-shot,0,2608909,0.21423179878996992
brazil,zero-shot,0,2609402,0.11130829725331022
brazil,zero-shot,0,2609501,-0.060552142501246395
brazil,zero-shot,0,2609600,0.35278232675699595
brazil,zero-shot,0,2609907,0.054778854277740346
brazil,zero-shot,0,2610004,-0.008711170686597117
brazil,zero-shot,0,2610608,-0.18836364789897558
brazil,zero-shot,0,2610707,0.03817048041614436
brazil,zero-shot,0,2610905,0.029288218877583278
brazil,zero-shot,0,2611002,0.09197713294224781
brazil,zero-shot,0,2611101,0.4331502286241682
brazil,zero-shot,0,2611309,-0.5056652031751353
brazil,zero-shot,0,2611606,0.19740862949991658
brazil,zero-shot,0,2611804,-0.21115623687288476
brazil,zero-shot,0,2612000,0.1946978894863169
brazil,zero-shot,0,2612208,0.2184650103847645
brazil,zero-shot,0,2612505,0.029387166005469815
brazil,zero-shot,0,2613008,-0.07524291288787534
brazil,zero-shot,0,2613107,-0.004836373507297155
brazil,zero-shot,0,2613206,-0.5711288329846043
brazil,zero-shot,0,2613602,0.025005533073382137
brazil,zero-shot,0,2613701,0.18158285468441399
brazil,zero-shot,0,2614204,0.26044089034623785
brazil,zero-shot,0,2614501,0.017661491019422746
brazil,zero-shot,0,2614600,-0.07637018703771295
brazil,zero-shot,0,2615003,0.22514716129596507
brazil,zero-shot,0,2615300,0.12710178396359523
brazil,zero-shot,0,2615409,0.009903279211011686
brazil,zero-shot,0,2615607,-0.03222084766350221
brazil,zero-shot,0,2616407,-0.021326509662915886
brazil,zero-shot,0,2700300,0.13752392661080784
brazil,zero-shot,0,2700409,0.05695495381545271
brazil,zero-shot,0,2701407,-0.15889880091429368
brazil,zero-shot,0,2702009,-0.15348796895859626
brazil,zero-shot,0,2702306,-0.2531066589259156
brazil,zero-shot,0,2702405,0.04247456350936471
brazil,zero-shot,0,2704104,0.16382270138338423
brazil,zero-shot,0,2704203,0.031717836963192296
brazil,zero-shot,0,2704302,0.3067708414935176
brazil,zero-shot,0,2704500,-0.19412094016480655
brazil,zero-shot,0,2704708,0.15249304983352255
brazil,zero-shot,0,2705101,-0.3309646677020099
brazil,zero-shot,0,2705507,-0.07948260221835705
brazil,zero-shot,0,2706307,0.21061879498257327
brazil,zero-shot,0,2706448,0.20914264387639764
brazil,zero-shot,0,2706703,-0.21055838127506407
brazil,zero-shot,0,2706901,-0.11798807674738457
brazil,zero-shot,0,2707305,0.12383403620226784
brazil,zero-shot,0,2707701,-0.014342189885113318
brazil,zero-shot,0,2707909,0.41943821243160023
brazil,zero-shot,0,2708006,0.2230857391378788
brazil,zero-shot,0,2708501,-0.07302438740033047
brazil,zero-shot,0,2708600,0.08228623486938269
brazil,zero-shot,0,2708907,-0.21565305739142349
brazil,zero-shot,0,2709152,0.060240055401857256
brazil,zero-shot,0,2709301,-0.3817243967392125
brazil,zero-shot,0,2800308,0.2621149009672885
brazil,zero-shot,0,2800605,-0.25757044530687745
brazil,zero-shot,0,2801306,0.05170081273516465
brazil,zero-shot,0,2802106,0.1463268668544778
brazil,zero-shot,0,2802908,0.20799658696043255
brazil,zero-shot,0,2803005,-0.3117959372371289
brazil,zero-shot,0,2803500,-0.15262802428531247
brazil,zero-shot,0,2803609,0.1312750698001799
brazil,zero-shot,0,2804508,0.08915487067399373
brazil,zero-shot,0,2804805,0.12099902464499314
brazil,zero-shot,0,2805703,0.07753010213112403
brazil,zero-shot,0,2806701,0.08452955628390504
brazil,zero-shot,0,2807105,-0.11423773977806473
brazil,zero-shot,0,2807402,-0.018899577476233265
brazil,zero-shot,0,2900702,0.03556706576596908
brazil,zero-shot,0,2901007,0.15511449626518684
brazil,zero-shot,0,2902104,-0.10666460066321026
brazil,zero-shot,0,2902708,0.1876002758214858
brazil,zero-shot,0,2902906,0.22984860633296456
brazil,zero-shot,0,2903201,0.07377450651840285
brazil,zero-shot,0,2903904,0.25473762019912644
brazil,zero-shot,0,2904605,0.0700410929709641
brazil,zero-shot,0,2905206,0.41683191983582424
brazil,zero-shot,0,2905701,0.29594691242409543
brazil,zero-shot,0,2906006,0.22252412815557848
brazil,zero-shot,0,2906303,-0.22446754442713956
brazil,zero-shot,0,2906501,-0.0533949213719473
brazil,zero-shot,0,2906873,0.0480832891143274
brazil,zero-shot,0,2907202,-0.027402440286187858
brazil,zero-shot,0,2907509,0.23724017187071056
brazil,zero-shot,0,2907806,0.06913118775889866
brazil,zero-shot,0,2908408,-0.1281835094134132
brazil,zero-shot,0,2908507,0.2003062600340615
brazil,zero-shot,0,2909802,0.2774733146296227
brazil,zero-shot,0,2910057,-0.1801740057949041
brazil,zero-shot,0,2910503,0.21183292507573984
brazil,zero-shot,0,2910602,0.28139114356376865
brazil,zero-shot,0,2910701,0.06011649263326216
brazil,zero-shot,0,2910727,-0.09029402102748127
brazil,zero-shot,0,2910800,0.2028902143118979
brazil,zero-shot,0,2911204,0.12591619509487895
brazil,zero-shot,0,2911709,0.17521093716669625
brazil,zero-shot,0,2912103,-0.0025100074559905507
brazil,zero-shot,0,2913200,0.1806904937928161
brazil,zero-shot,0,2913606,-0.01860482619675872
brazil,zero-shot,0,2914000,0.2964799977306076
brazil,zero-shot,0,2914604,0.1789607554705083
brazil,zero-shot,0,2914653,-0.17605198199202632
brazil,zero-shot,0,2914703,-0.17441833665900738
brazil,zero-shot,0,2914802,0.06519720043155801
brazil,zero-shot,0,2915601,0.04667727989062242
brazil,zero-shot,0,2915809,-0.048915246990578004
brazil,zero-shot,0,2916104,-0.27422309940854284
brazil,zero-shot,0,2916401,-0.024834357626422148
brazil,zero-shot,0,2917508,0.2399744178625203
brazil,zero-shot,0,2917607,-0.28214188344556546
brazil,zero-shot,0,2917706,0.12176928722307581
brazil,zero-shot,0,2918001,0.10779813151491625
brazil,zero-shot,0,2918407,0.14946484020731088
brazil,zero-shot,0,2919207,0.4439175717877172
brazil,zero-shot,0,2919504,0.25253483285062944
brazil,zero-shot,0,2919553,0.2579300891970294
brazil,zero-shot,0,2920502,-0.1185785146309475
brazil,zero-shot,0,2920601,-0.17615847195211995
brazil,zero-shot,0,2921005,-0.022410319391277588
brazil,zero-shot,0,2921708,0.3264377298187087
brazil,zero-shot,0,2922003,-0.3151143443753641
brazil,zero-shot,0,2922508,-0.006115698922257235
brazil,zero-shot,0,2923001,-0.21663739479953187
brazil,zero-shot,0,2924009,0.35495451098543135
brazil,zero-shot,0,2925105,0.04027231024617702
brazil,zero-shot,0,2925204,-0.06064830601974793
brazil,zero-shot,0,2925303,0.012197105501414951
brazil,zero-shot,0,2925501,0.041205122216690114
brazil,zero-shot,0,2926004,0.22292812982927523
brazil,zero-shot,0,2926301,-0.3378516959676739
brazil,zero-shot,0,2926608,0.14254741976209256
brazil,zero-shot,0,2927002,0.349484451829476
brazil,zero-shot,0,2927200,-0.19567727587380837
brazil,zero-shot,0,2927408,0.4526521248620483
brazil,zero-shot,0,2927705,0.25968367844616314
brazil,zero-shot,0,2928000,0.3440562534836728
brazil,zero-shot,0,2928109,-0.04949257112085634
brazil,zero-shot,0,2928604,0.06989706045681393
brazil,zero-shot,0,2928703,0.1686889795704425
brazil,zero-shot,0,2928802,0.048573701941402626
brazil,zero-shot,0,2929057,-0.30316467450884993
brazil,zero-shot,0,2929206,0.0908085584661249
brazil,zero-shot,0,2929305,0.058986886087376726
brazil,zero-shot,0,2929503,-0.01821155736549926
brazil,zero-shot,0,2929909,-0.15634858247662597
brazil,zero-shot,0,2930105,0.2719053701965514
brazil,zero-shot,0,2930204,-0.02435092597518156
brazil,zero-shot,0,2930501,0.23351927528310223
brazil,zero-shot,0,2930709,-0.3056499766896104
brazil,zero-shot,0,2930774,0.11521030626726257
brazil,zero-shot,0,2931350,-0.009599908996206663
brazil,zero-shot,0,2931905,-0.17564023104936657
brazil,zero-shot,0,2932903,-0.20650138643353794
brazil,zero-shot,0,2933208,-0.020682670401099036
brazil,zero-shot,0,2933307,0.19252505784106927
brazil,zero-shot,0,2933604,0.16818255559152986
brazil,zero-shot,0,3100203,-0.015759851639396506
brazil,zero-shot,0,3101102,-0.17875356878276324
brazil,zero-shot,0,3101508,0.5149882276509679
brazil,zero-shot,0,3101607,0.04904942067518321
brazil,zero-shot,0,3101706,-0.23444472655327747
brazil,zero-shot,0,3102605,-0.1870810141345927
brazil,zero-shot,0,3103405,-0.2245188295590583
brazil,zero-shot,0,3103504,0.3609655050237232
brazil,zero-shot,0,3104007,0.17768659135329642
brazil,zero-shot,0,3104205,-0.033370186221498156
brazil,zero-shot,0,3105103,-0.11669555227134655
brazil,zero-shot,0,3105400,0.46758531481209303
brazil,zero-shot,0,3105608,0.27471291145796883
brazil,zero-shot,0,3106002,0.07705299081386795
brazil,zero-shot,0,3106200,0.33269637309950567
brazil,zero-shot,0,3106309,-0.0983362005417504
brazil,zero-shot,0,3106705,0.16307390456269383
brazil,zero-shot,0,3107109,0.38344420539242907
brazil,zero-shot,0,3107307,0.12615540288870195
brazil,zero-shot,0,3107406,0.0671735158295755
